league,season,game,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFH,BFD,BFA,1XBH,1XBD,1XBA,BFEH,BFED,BFEA,BFE>2.5,BFE<2.5,BFEAHH,BFEAHA,BFCH,BFCD,BFCA,1XBCH,1XBCD,1XBCA,BFECH,BFECD,BFECA,BFEC>2.5,BFEC<2.5,BFECAHH,BFECAHA,date_norm,home_xg,away_xg,home_elo,away_elo,elo_diff,ï»¿Div,Date,Time,Referee,BFDH,BFDD,BFDA,BMGMH,BMGMD,BMGMA,BVH,BVD,BVA,CLH,CLD,CLA,BFDCH,BFDCD,BFDCA,BMGMCH,BMGMCD,BMGMCA,BVCH,BVCD,BVCA,CLCH,CLCD,CLCA,LBCH,LBCD,LBCA
ESP-La Liga,2526,,2026-04-19 20:00:00,Betis,Real Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1747.15856934,1912.31481934,-165.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Espanol,Levante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1624.94543457,1583.8302002,41.11523437000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Osasuna,Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1668.7401123,1595.36975098,73.37036132000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Vallecano,Sociedad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1605.65222168,1674.51550293,-68.86328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Ath Madrid,Ath Bilbao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1830.80102539,1690.70043945,140.10058593999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Getafe,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1605.24279785,1938.57006836,-333.32727051000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Villarreal,Celta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1735.04406738,1687.43505859,47.60900878999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Oviedo,Elche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1542.49707031,1581.19250488,-38.69543456999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-19 20:00:00,Valencia,Girona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-19,,,1630.55126953,1608.30773926,22.243530269999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Ath Bilbao,Osasuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1690.70043945,1668.7401123,21.960327150000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Barcelona,Celta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1938.57006836,1687.43505859,251.13500977000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Levante,Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1583.8302002,1595.36975098,-11.5395507799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Mallorca,Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1621.03234863,1630.55126953,-9.518920900000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Oviedo,Villarreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1542.49707031,1735.04406738,-192.54699706999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Real Madrid,Alaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1912.31481934,1600.39074707,311.9240722699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Elche,Ath Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1581.19250488,1830.80102539,-249.60852051000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Girona,Betis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1608.30773926,1747.15856934,-138.85083007999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Vallecano,Espanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1605.65222168,1624.94543457,-19.293212890000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-04-22 20:00:00,Sociedad,Getafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22,,,1674.51550293,1605.24279785,69.27270507999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Alaves,Ath Bilbao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1600.39074707,1690.70043945,-90.30969237999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Betis,Oviedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1747.15856934,1542.49707031,204.66149902999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Celta,Elche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1687.43505859,1581.19250488,106.24255371000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Espanol,Real Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1624.94543457,1912.31481934,-287.3693847699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Getafe,Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1605.24279785,1605.65222168,-0.4094238299999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Girona,Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1608.30773926,1621.03234863,-12.724609369999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Valencia,Ath Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1630.55126953,1830.80102539,-200.24975586000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Osasuna,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1668.7401123,1938.57006836,-269.8299560600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Villarreal,Levante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1735.04406738,1583.8302002,151.21386717999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-03-05 20:00:00,Sevilla,Sociedad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-05,,,1595.36975098,1674.51550293,-79.14575194999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Ath Bilbao,Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1690.70043945,1630.55126953,60.14916992000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Ath Madrid,Celta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1830.80102539,1687.43505859,143.36596680000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Barcelona,Real Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1938.57006836,1912.31481934,26.255249020000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Levante,Osasuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1583.8302002,1668.7401123,-84.90991209999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Mallorca,Villarreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1621.03234863,1735.04406738,-114.01171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Elche,Alaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1581.19250488,1600.39074707,-19.1982421900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Sociedad,Betis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1674.51550293,1747.15856934,-72.64306641000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Sevilla,Espanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1595.36975098,1624.94543457,-29.575683590000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Oviedo,Getafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1542.49707031,1605.24279785,-62.74572753999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-10-05 20:00:00,Vallecano,Girona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-10-05,,,1605.65222168,1608.30773926,-2.6555175800001507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Alaves,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1600.39074707,1938.57006836,-338.17932128999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Betis,Elche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1747.15856934,1581.19250488,165.9660644600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Celta,Levante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1687.43505859,1583.8302002,103.60485838999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Getafe,Mallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1605.24279785,1621.03234863,-15.7895507799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Girona,Sociedad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1608.30773926,1674.51550293,-66.20776366999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Espanol,Ath Bilbao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1624.94543457,1690.70043945,-65.75500487999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Osasuna,Ath Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1668.7401123,1830.80102539,-162.06091308999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Valencia,Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1630.55126953,1605.65222168,24.899047849999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Villarreal,Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1735.04406738,1595.36975098,139.67431639999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-13 20:00:00,Real Madrid,Oviedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,,,1912.31481934,1542.49707031,369.81774902999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-17 20:00:00,Ath Bilbao,Celta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17,,,1690.70043945,1687.43505859,3.2653808600000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2526,,2026-05-17 20:00:00,Ath Madrid,Girona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17,,,1830.80102539,1608.30773926,222.4932861299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
