league,season,date,home_team,away_team,FTHG,FTAG,FTR,home_xg,away_xg,home_elo,away_elo,elo_diff,home_form_l5,home_form_l10,home_finishing_efficiency_l5,home_finishing_efficiency_l10,home_attacking_xg_l5,home_attacking_xg_l10,home_defensive_xg_l5,home_defensive_xg_l10,home_rest_days,away_form_l5,away_form_l10,away_finishing_efficiency_l5,away_finishing_efficiency_l10,away_attacking_xg_l5,away_attacking_xg_l10,away_defensive_xg_l5,away_defensive_xg_l10,away_rest_days,form_diff_l5,form_diff_l10,attack_vs_defense_l5,defense_vs_attack_l5
ENG-Premier League,2526,2026-02-05,Aston Villa,Tottenham,,,,,,1942.45849609,1827.49755859,114.9609375,7.0,19.0,-0.5760026000000001,-0.3065265999999999,1.5760026,1.8065266000000002,1.047773,1.6064975000000001,4.0,3.0,7.0,-0.15696599999999994,-0.22146699999999994,1.7569659999999998,1.3325781111111112,1.6020422000000003,1.4504906666666666,4.0,4.0,12.0,-0.026039600000000274,-0.7091929999999997
ENG-Premier League,2526,2026-02-05,Bournemouth,Crystal Palace,,,,,,1833.76049805,1793.58190918,40.17858887000011,10.0,14.0,0.4517488,-0.13842459999999995,1.7482512,2.0384246,1.3885484000000003,1.6492152,5.0,2.0,3.0,-0.9641839999999997,-0.9928401111111111,1.564184,1.548395666666667,2.1438447999999997,1.9561513333333334,4.0,8.0,11.0,-0.39559359999999977,-0.17563559999999967
ENG-Premier League,2526,2026-02-05,Brentford,West Ham,,,,,,1831.42785645,1731.49572754,99.93212891000007,9.0,17.0,-0.5414011999999999,-0.18452690000000008,2.1414012,1.6845268999999998,1.5354939999999997,1.6173809000000001,4.0,6.0,8.0,-0.13057160000000004,-0.3071328000000001,1.7305715999999998,1.6071328,1.7068336000000002,1.9015411,5.0,3.0,9.0,0.4345675999999996,-0.19507760000000007
ENG-Premier League,2526,2026-02-05,Chelsea,Nott'm Forest,,,,,,1922.71057129,1796.75195312,125.95861816999992,10.0,15.0,-0.37209199999999987,-0.3150688888888888,2.372092,2.2039577777777777,1.541922,1.9420933333333334,5.0,8.0,11.0,0.25946375,-0.0030902222222222472,0.9905362499999997,1.1142013333333332,2.0630824999999997,1.6586740000000002,4.0,2.0,4.0,0.30900950000000016,0.5513857500000003
ENG-Premier League,2526,2026-02-05,Everton,Man City,,,,,,1822.26306152,1967.46411133,-145.20104980999986,6.0,13.0,0.08881899999999956,-0.030994800000000135,1.1111809999999998,1.1309947999999999,1.5550646000000001,1.5583393,5.0,6.0,19.0,-0.29561699999999974,-0.17363349999999994,1.4956169999999998,1.8736334999999997,1.6963446000000002,1.2992841,4.0,0.0,-6.0,-0.5851636000000005,0.05944760000000038
ENG-Premier League,2526,2026-02-05,Leeds,Burnley,,,,,,1775.70922852,1710.04553223,65.66369628999996,5.0,12.0,-0.26952160000000003,-0.14487779999999995,1.4695215999999998,1.6448777999999997,1.8151484000000004,1.5835665,5.0,3.0,5.0,0.4407114000000001,0.050942899999999916,0.5592886,0.9490571000000001,2.3928920000000002,2.098506,3.0,2.0,7.0,-0.9233704000000005,1.2558598000000005
ENG-Premier League,2526,2026-02-05,Man United,Liverpool,,,,,,1867.16467285,1949.25244141,-82.08776856000009,11.0,16.0,0.19400159999999983,0.15328300000000009,2.0059984,1.8467170000000002,0.9641905999999999,1.2655447777777777,4.0,6.0,17.0,-0.11299140000000021,-0.05006970000000013,1.9129914,1.8500697000000002,1.0914087999999995,1.1229488,5.0,5.0,-1.0,0.9145896000000007,-0.9488008
ENG-Premier League,2526,2026-02-05,Newcastle,Brighton,,,,,,1885.6027832,1840.2010498,45.40173340000001,7.0,14.0,-0.24301240000000016,-0.2692561000000001,1.6430124,1.6692561000000001,1.6885612,1.3949022,5.0,3.0,8.0,-0.4255417500000003,-0.5091536666666667,1.4255417499999998,1.5091536666666667,1.7675250000000002,1.7630456666666667,5.0,4.0,6.0,-0.1245126000000003,0.26301945000000027
ENG-Premier League,2526,2026-02-05,Wolves,Sunderland,,,,,,1682.27380371,1707.78381348,-25.510009769999897,5.0,6.0,-0.3977938000000001,-0.21378200000000006,1.1977938,1.013782,1.0677522000000002,1.5264971,5.0,7.0,13.0,0.11594619999999997,-0.1755338,1.2840538,1.0755337999999999,1.7486542000000003,1.7296922,3.0,-2.0,-7.0,-0.5508604000000004,-0.21630159999999976
FRA-Ligue 1,2526,2026-02-05,Auxerre,Angers,,,,,,1557.03820801,1555.39929199,1.6389160200001245,1.0,6.0,-0.6132244999999998,-0.3820322222222222,0.6132244999999998,1.15981,1.79055125,1.3865155555555555,4.0,7.0,16.0,0.2991096000000001,0.22989690000000013,1.3008903999999997,1.0701030999999999,1.3764436,1.487998,4.0,-6.0,-10.0,-0.7632191000000002,0.48966085000000037
FRA-Ligue 1,2526,2026-02-05,Lille,Le Havre,,,,,,1704.4765625,1558.89355469,145.58300781000003,0.0,12.0,-0.7181502499999999,-0.01703655555555534,0.9681502499999998,1.2392587777777777,1.74308725,1.5025492222222223,4.0,5.0,8.0,-0.22216220000000017,-0.6255672,0.8221622,1.0255671999999998,1.6809463999999998,1.6555518,6.0,-5.0,4.0,-0.7127961500000001,0.9209250500000001
FRA-Ligue 1,2526,2026-02-05,Lyon,Rennes,,,,,,1759.4420166,1674.23803711,85.20397948999994,12.0,19.0,0.6143777500000003,0.09395288888888859,2.13562225,1.7949359999999999,0.8842892499999999,1.2293143333333334,4.0,7.0,19.0,-0.3888055999999998,-0.05807150000000013,1.5888055999999997,1.6580714999999997,1.1722464,1.5426022,5.0,5.0,0.0,0.96337585,-0.7045163499999998
FRA-Ligue 1,2526,2026-02-05,Metz,Monaco,,,,,,1523.61364746,1668.62487793,-145.01123046999987,1.0,4.0,0.2674055000000001,0.4097284444444445,0.7325945,0.8124937777777778,1.81526,1.840632333333333,4.0,4.0,7.0,-0.182092,-0.3870079000000002,1.3820919999999999,1.2870079,1.1501898000000002,1.5852259000000002,5.0,-3.0,-3.0,-0.4175953000000001,0.4331680000000002
FRA-Ligue 1,2526,2026-02-05,Nantes,Marseille,,,,,,1527.72277832,1748.38232422,-220.6595459,3.0,5.0,-0.44181224999999996,-0.09650911111111116,1.6918122500000001,1.0965091111111112,1.0671445000000002,1.5670983333333333,5.0,7.0,17.0,0.29096,0.15849633333333335,2.2090400000000003,2.1748369999999997,1.757165,1.411289111111111,5.0,-4.0,-12.0,-0.06535274999999996,-1.1418955000000002
FRA-Ligue 1,2526,2026-02-05,Nice,Lens,,,,,,1588.8112793,1747.26391602,-158.45263671999987,5.0,5.0,0.34350749999999997,-0.1351416666666667,1.6564925000000001,1.357363888888889,1.7454150000000004,2.0165533333333334,4.0,12.0,27.0,-0.3637340000000001,-0.37241900000000017,1.9637339999999999,2.372419,0.6151332,1.0155328,6.0,-7.0,-22.0,1.0413593,-0.21831899999999949
FRA-Ligue 1,2526,2026-02-05,Paris FC,Brest,,,,,,1535.37402344,1633.35949707,-97.98547363000012,5.0,7.0,0.18578699999999998,-0.37959788888888885,1.064213,1.2684867777777777,1.2631932499999998,1.7430658888888888,5.0,4.0,13.0,-0.13262349999999987,-0.06791277777777766,1.3826235,1.4012461111111112,1.3374002499999995,1.4098731111111111,4.0,1.0,-6.0,-0.27318724999999944,-0.11943025000000018
FRA-Ligue 1,2526,2026-02-05,Paris SG,Lorient,,,,,,1948.0970459,1625.42663574,322.6704101600001,15.0,27.0,0.562398,0.3307859999999998,1.637602,1.9692140000000002,0.8612247999999999,0.7482566,4.0,10.0,19.0,0.8484757500000003,0.15298866666666658,1.1515242499999998,1.402566888888889,1.1905854999999999,1.0605946666666666,5.0,5.0,8.0,0.44701650000000015,-0.2902994499999999
FRA-Ligue 1,2526,2026-02-05,Strasbourg,Toulouse,,,,,,1704.44726562,1666.61352539,37.8337402300001,8.0,11.0,-0.17088759999999997,-0.13489661999999994,1.7708876,1.3348966199999999,1.3401251999999997,1.412095,4.0,10.0,16.0,0.8460614,0.24110769999999984,1.1539386,1.1588923,1.2645731999999998,1.07094362,4.0,-2.0,-5.0,0.5063144000000002,0.18618659999999965
GER-Bundesliga,2526,2026-02-05,Hoffenheim,Stuttgart,,,,,,1725.91674805,1754.35986328,-28.44311522999988,15.0,23.0,0.7599665999999999,0.4393798000000001,2.0400334,1.7606202,1.1185496000000001,1.3103213999999999,5.0,13.0,17.0,-0.421896,-0.2734136666666667,2.821896,2.1623025555555557,1.385087,1.4421942222222224,4.0,2.0,6.0,0.6549464,-1.7033464
GER-Bundesliga,2526,2026-02-05,St Pauli,Mainz,,,,,,1548.3092041,1654.28710938,-105.97790527999996,2.0,7.0,-0.2548148,0.004491499999999915,1.2548148000000001,0.8955085,1.7676193999999998,1.7448118000000001,5.0,10.0,13.0,-0.4702560000000001,-0.6058623099999999,2.470256,1.9058623099999998,2.097288,2.2997028999999998,5.0,-8.0,-6.0,-0.8424731999999997,-0.7026366000000002
GER-Bundesliga,2526,2026-02-05,Union Berlin,FC Koln,,,,,,1622.71289062,1571.96606445,50.74682617000008,3.0,12.0,-0.8997844000000003,-0.3810096,1.8997844000000002,1.5810096,1.6203858,1.1295463,5.0,7.0,9.0,-0.4020898,-0.2602236,1.8020898000000003,1.4602236000000002,2.017404,1.7981605000000003,6.0,-4.0,3.0,-0.11761959999999982,-0.1817040000000003
GER-Bundesliga,2526,2026-02-05,M'gladbach,Dortmund,,,,,,1618.54223633,1833.76489258,-215.22265625,5.0,12.0,-0.2921183999999998,-0.239076,1.4921184,1.339076,2.1865484000000004,1.7856939,5.0,13.0,24.0,0.2849020000000001,0.2887390000000001,2.7150980000000002,2.2112609999999995,1.3258649999999998,1.2272702,4.0,-8.0,-12.0,0.16625340000000022,-0.5285495999999998
GER-Bundesliga,2526,2026-02-05,Werder Bremen,Augsburg,,,,,,1626.12231445,1614.16491699,11.957397460000038,2.0,4.0,-0.3185296,-0.35924480000000003,1.1185296,1.0592448,1.5732233999999998,1.6602587,5.0,8.0,15.0,0.1032595999999999,-0.3049031000000001,1.2967403999999998,1.3049031,2.4190460000000003,1.929234,5.0,-6.0,-11.0,-1.3005164000000002,0.27648300000000003
GER-Bundesliga,2526,2026-02-05,Freiburg,Wolfsburg,,,,,,1693.87268066,1607.65722656,86.21545409999999,7.0,14.0,-0.43547779999999997,-0.10003666666666676,1.6354777999999999,1.8778144444444445,1.856715,1.6421841222222224,4.0,4.0,11.0,-0.27633799999999964,0.22829711111111115,1.2763379999999998,1.4383695555555556,2.3059544,2.054406666666667,6.0,3.0,3.0,-0.6704766000000002,0.5803770000000001
GER-Bundesliga,2526,2026-02-05,Ein Frankfurt,Hamburg,,,,,,1666.7154541,1565.04760742,101.66784667999993,2.0,7.0,0.8166807999999998,0.2597772222222222,1.1833192000000001,1.1846672222222223,2.220328,2.0114814444444447,5.0,3.0,10.0,-0.52275725,-0.21551544444444437,1.2727572499999995,1.3266265555555554,1.5281982499999995,1.5103736666666665,5.0,-1.0,-3.0,-0.3448790499999994,0.9475707500000004
GER-Bundesliga,2526,2026-02-05,Leverkusen,RB Leipzig,,,,,,1807.77819824,1748.4753418,59.30285643999992,9.0,18.0,-0.40078999999999976,-0.028856999999999976,2.00079,2.0288569999999995,1.7479872,1.4616888,5.0,7.0,11.0,-0.780584,-0.3413363333333332,2.3805840000000003,2.119114111111111,1.939206,1.6377313333333332,5.0,2.0,7.0,0.06158399999999986,-0.6325968000000002
GER-Bundesliga,2526,2026-02-05,Bayern Munich,Heidenheim,,,,,,1979.81762695,1527.97045898,451.8471679699999,10.0,23.0,0.8170480000000001,0.628106,2.9829520000000005,3.2718939999999996,1.7118918,1.2837219000000002,5.0,2.0,8.0,-0.4807979999999999,-0.43371989999999994,1.680798,1.5337199,2.40107,2.0913574,4.0,8.0,15.0,0.5818820000000007,0.03109380000000006
ESP-La Liga,2526,2026-02-13,Elche,Osasuna,,,,,,1581.19250488,1668.7401123,-87.54760742000008,2.0,8.0,0.5432451999999998,0.5131413333333332,0.8567547999999998,1.2646364444444442,3.332902,2.6456425555555554,6.0,10.0,17.0,0.31686250000000005,0.2537315000000001,1.4331375,1.3712685,1.1499539999999997,1.195268,7.0,-8.0,-9.0,-0.2931991999999999,1.8997644999999999
FRA-Ligue 1,2526,2026-02-13,Rennes,Paris SG,,,,1.80204,4.17604,1653.82189941,1957.35595703,-303.5340576199999,1.0,13.0,-1.285869333333333,-0.14308312500000014,1.6192026666666663,1.5180831249999998,1.309170333333333,1.3886702499999999,6.0,12.0,24.0,0.429015,0.3624755555555554,2.320985,2.304191111111111,0.9775542500000001,0.809932,5.0,-11.0,-11.0,0.6416484166666663,-1.0118146666666668
FRA-Ligue 1,2526,2026-02-13,Monaco,Nantes,,,,,,1681.03063965,1519.63806152,161.39257812999995,5.0,8.0,0.0029635000000000356,-0.27431488888888905,1.2470365,1.1632037777777777,0.5567180000000003,1.3209324444444446,5.0,0.0,3.0,-0.19976633333333335,-0.22844728571428577,1.1997663333333337,1.2284472857142856,1.0423893333333336,1.823854,6.0,5.0,5.0,0.2046471666666665,-0.6430483333333334
GER-Bundesliga,2526,2026-02-13,Dortmund,Mainz,,,,,,1838.93371582,1662.87451172,176.0592041,12.0,23.0,0.0836150000000001,0.27653555555555565,2.666385,2.167908888888889,1.6482737499999998,1.2675468888888888,6.0,9.0,15.0,-0.9590150000000001,-0.5697778888888887,2.959015,2.1253334444444443,1.7399399999999994,2.072845444444445,6.0,3.0,8.0,0.9264450000000006,-1.3107412500000002
ITA-Serie A,2526,2026-02-13,Pisa,Milan,,,,,,1519.54919434,1833.3190918,-313.76989746000004,3.0,5.0,0.0895572,-0.2760871111111111,1.1104428,1.276087111111111,2.4958308600000003,1.9601611444444442,7.0,11.0,19.0,-0.3121204000000001,-0.25353177777777786,2.1121204,2.0313095555555556,1.4015132000000006,1.1232765555555555,10.0,-8.0,-14.0,-0.2910704000000006,0.38371046000000053
ESP-La Liga,2526,2026-02-14,Espanol,Celta,,,,,,1624.94543457,1687.43505859,-62.48962401999984,1.0,10.0,-0.3123434000000002,-0.28909833333333335,1.3123433999999998,1.2890983333333332,1.7274759999999998,1.543798888888889,5.0,7.0,17.0,-0.3804322000000001,-0.009033875000000177,1.5804322,1.759033875,1.0478394000000002,1.389322125,8.0,-6.0,-7.0,0.26450399999999963,0.14704379999999984
ESP-La Liga,2526,2026-02-14,Vallecano,Ath Madrid,,,,,,1605.65222168,1830.80102539,-225.14880371000004,3.0,6.0,-0.27732100000000015,-0.6137958888888889,1.2773210000000002,1.2804625555555558,1.657715,1.581221888888889,13.0,8.0,14.0,-0.16267359999999972,-0.029800333333333342,1.1626736000000002,1.2520225555555555,0.9070702000000004,1.2843612222222223,6.0,-5.0,-8.0,0.37025079999999977,0.49504139999999985
ESP-La Liga,2526,2026-02-14,Sevilla,Alaves,,,,,,1595.36975098,1600.39074707,-5.020996090000153,5.0,9.0,-0.07811960000000011,-0.4007345000000001,1.2781196,1.2757345,2.223016,2.2508125,6.0,6.0,10.0,-0.6119464,-0.622381625,1.6119464000000001,1.497381625,1.5862,1.666045,6.0,-1.0,-1.0,-0.30808040000000014,0.6110695999999998
ESP-La Liga,2526,2026-02-14,Real Madrid,Sociedad,,,,,,1912.31481934,1674.51550293,237.79931641000007,15.0,24.0,0.49483,-0.1353377777777779,2.1051699999999998,2.35756,0.8712286000000005,1.0788575555555555,6.0,13.0,15.0,0.53412,0.02348999999999986,1.66588,1.5320655555555556,1.5544044,1.4913235555555557,7.0,2.0,9.0,0.5507655999999999,-0.7946513999999996
FRA-Ligue 1,2526,2026-02-14,Marseille,Strasbourg,,,,,,1738.30224609,1693.69299316,44.60925292999991,7.0,11.0,0.349785,-0.16217912499999995,2.150215,1.787179125,2.1228700000000003,1.90940275,6.0,6.0,8.0,0.23294500000000007,-0.11173146666666661,1.7670549999999998,1.2228425777777776,1.1867114999999997,1.2698885555555557,6.0,1.0,3.0,0.9635035000000005,0.35581500000000044
FRA-Ligue 1,2526,2026-02-14,Lille,Brest,,,,,,1700.66760254,1642.77844238,57.88916016000008,1.0,10.0,-0.6038303333333331,0.06734500000000022,0.9371636666666664,0.9326549999999999,1.8249863333333336,1.6073514285714288,8.0,4.0,13.0,-0.3288346666666665,0.06468214285714302,1.3288346666666666,1.221032142857143,1.5046959999999994,1.224246857142857,7.0,-3.0,-3.0,-0.567532333333333,0.496151666666667
FRA-Ligue 1,2526,2026-02-14,Paris FC,Lens,,,,,,1541.73071289,1756.93359375,-215.20288086000005,6.0,8.0,-0.01918125000000001,-0.305346,1.01918125,1.0553460000000001,1.1848857499999998,1.431187875,6.0,9.0,24.0,-0.741586666666667,-0.5337737500000003,1.7415866666666666,2.15877375,0.624178,0.7205072499999999,7.0,-3.0,-16.0,0.3950032499999999,-0.5567009166666668
GER-Bundesliga,2526,2026-02-14,Hamburg,Union Berlin,,,,,,1583.98303223,1622.77209473,-38.7890625,6.0,10.0,-0.44781924999999995,-0.09026612499999995,1.4478192499999993,1.3402661249999999,1.0559407499999995,1.4889816249999999,7.0,2.0,10.0,-0.5953230000000002,-0.5266580000000001,1.345323,1.7488802222222222,1.56857325,1.1668285555555555,8.0,4.0,0.0,-0.1207540000000007,-0.2893822500000005
GER-Bundesliga,2526,2026-02-14,Hoffenheim,Freiburg,,,,,,1721.77478027,1699.19946289,22.575317380000115,9.0,19.0,0.65729825,0.22951866666666682,1.59270175,1.8815924444444445,2.4668995000000002,1.7709853333333332,6.0,7.0,14.0,-0.11476424999999993,-0.038469875000000125,1.36476425,1.5384698749999999,1.68829825,1.6483743750000002,7.0,2.0,5.0,-0.09559649999999986,1.1021352500000003
GER-Bundesliga,2526,2026-02-14,Werder Bremen,Bayern Munich,,,,,,1620.79553223,1976.04528809,-355.24975586000005,1.0,3.0,-0.8038445000000001,-0.3782462222222222,1.0538445,1.0449128888888888,1.1763067499999997,1.483774111111111,7.0,7.0,20.0,-0.6568424999999996,0.17564333333333337,3.9068425,3.7132455555555555,2.356985,1.5830903333333333,6.0,-6.0,-17.0,-1.3031404999999998,-2.7305357500000005
GER-Bundesliga,2526,2026-02-14,Ein Frankfurt,M'gladbach,,,,,,1666.65637207,1622.73962402,43.91674805000002,2.0,7.0,0.5868297499999999,0.521872625,0.9131702500000002,1.103127375,1.632485,1.765780375,8.0,3.0,9.0,-0.45977999999999963,-0.22096611111111114,0.95978,1.2209661111111112,1.43031975,1.9047410000000002,7.0,-1.0,-2.0,-0.5171494999999998,0.672705
GER-Bundesliga,2526,2026-02-14,Leverkusen,St Pauli,,,,,,1811.3359375,1555.26184082,256.0740966799999,7.0,13.0,-0.2643117499999998,-0.3935518888888889,1.5143117500000003,1.7268852222222222,1.223976,1.473022111111111,7.0,5.0,10.0,-0.54798025,0.07691022222222216,1.5479802500000002,1.034200888888889,1.355676,1.713654888888889,7.0,2.0,3.0,0.1586357500000002,-0.3240042500000002
GER-Bundesliga,2526,2026-02-14,Stuttgart,FC Koln,,,,,,1747.33569336,1574.85571289,172.4799804700001,7.0,17.0,-0.6973192500000001,-0.1919196250000001,2.19731925,2.316919625,1.42698925,1.16870975,7.0,6.0,8.0,-0.4153049999999999,-0.4610973333333333,1.665305,1.4610973333333335,2.220505,1.895285,6.0,1.0,9.0,-0.023185750000000116,-0.23831574999999994
ITA-Serie A,2526,2026-02-14,Como,Fiorentina,,,,,,1736.55407715,1645.61462402,90.93945312999996,8.0,17.0,-0.6829799999999999,-0.43015911111111105,2.88298,2.430159111111111,0.9038510000000001,1.0317916666666667,13.0,5.0,12.0,-0.44029799999999997,-0.2691188888888891,1.840298,1.9357855555555554,1.6170339999999999,1.5117381111111112,7.0,3.0,5.0,1.265946,-0.9364469999999999
ITA-Serie A,2526,2026-02-14,Lazio,Atalanta,,,,,,1721.56140137,1790.18823242,-68.62683104999996,8.0,11.0,0.25958840000000033,-0.010754111111111107,0.9404116,1.0107541111111111,1.6317982,1.5133068888888888,6.0,11.0,20.0,-0.8499467999999997,-0.8060448888888889,2.6499468,2.2504893333333333,2.2663596000000004,1.7841812222222222,5.0,-3.0,-9.0,-1.3259480000000003,-1.0181486
ITA-Serie A,2526,2026-02-14,Inter,Juventus,,,,,,1935.36364746,1822.34020996,113.0234375,15.0,25.0,-0.0538860000000005,-0.32376111111111117,3.053886,2.879316666666667,0.4569924000000002,0.6535924444444445,6.0,10.0,20.0,0.3948282000000002,-0.10122322222222205,2.4051718,2.5456676666666667,0.6236929999999997,0.6027013333333333,6.0,5.0,5.0,2.430193,-1.9481794
ESP-La Liga,2526,2026-02-15,Oviedo,Ath Bilbao,,,,,,1542.49707031,1690.70043945,-148.20336913999995,5.0,7.0,,,,,,,15.0,4.0,8.0,0.03436650000000013,-0.434293222222222,1.9656335,1.6565154444444445,1.68649025,1.514783888888889,7.0,1.0,-1.0,,
ESP-La Liga,2526,2026-02-15,Getafe,Villarreal,,,,,,1605.24279785,1735.04406738,-129.8012695299999,5.0,6.0,-0.04388500000000001,-0.19097355555555554,0.8438849999999999,0.7465291111111111,1.2578154000000001,1.331475777777778,7.0,7.0,16.0,0.6069002000000003,0.4208355555555555,1.1930997999999995,1.4680533333333332,1.3391118000000002,1.4604792222222223,6.0,-2.0,-10.0,-0.4952268000000003,0.06471560000000065
ESP-La Liga,2526,2026-02-15,Levante,Valencia,,,,,,1583.8302002,1630.55126953,-46.72106932999986,5.0,9.0,-0.04815439999999991,-0.09548322222222226,1.2481544000000002,1.2065943333333333,1.6319788000000002,1.7793215555555553,7.0,7.0,9.0,-0.4032928,-0.4965815555555555,1.6032928000000002,1.6076926666666664,1.1606007999999997,1.2554382222222222,7.0,-2.0,0.0,0.08755360000000056,0.02868599999999999
ESP-La Liga,2526,2026-02-15,Mallorca,Betis,,,,,,1621.03234863,1747.15856934,-126.1262207100001,6.0,11.0,-0.11879460000000017,0.01777937499999996,1.7187946,1.607220625,1.896668,1.67653425,8.0,10.0,14.0,-0.0361995000000003,-0.013818375000000119,1.5361994999999997,1.763818375,1.34058875,1.8880743750000002,7.0,-4.0,-3.0,0.37820585000000007,0.3604685000000003
FRA-Ligue 1,2526,2026-02-15,Le Havre,Toulouse,,,,,,1566.65551758,1652.88696289,-86.23144531000003,5.0,9.0,0.2564419999999998,-0.4505277777777777,0.49355800000000005,1.0060833333333334,1.3065734999999996,1.7373346666666667,7.0,7.0,14.0,0.7614240000000001,0.32773955555555534,0.9885759999999999,1.1167048888888889,1.1124167499999997,1.0597051333333334,7.0,-2.0,-5.0,-0.6188587499999997,0.3179974999999997
FRA-Ligue 1,2526,2026-02-15,Lorient,Angers,,,,,,1616.08728027,1570.98925781,45.09802246000004,9.0,17.0,1.3159910000000004,0.1427202857142856,1.0173423333333331,1.5715654285714284,1.465803333333333,1.068253857142857,8.0,7.0,16.0,0.02556650000000013,0.17300344444444457,0.9744334999999997,1.1603298888888889,1.44003475,1.4192743333333333,7.0,2.0,1.0,-0.4226924166666668,0.4913698333333332
FRA-Ligue 1,2526,2026-02-15,Metz,Auxerre,,,,,,1521.32727051,1559.32299805,-37.99572753999996,1.0,2.0,0.14485133333333344,0.2922680000000001,0.8551486666666667,0.707732,1.9023233333333334,1.7732211428571425,9.0,2.0,6.0,-0.7228287499999999,-0.32632724999999996,0.7228287499999998,1.20132725,1.5941055,1.3511696249999998,7.0,-1.0,-4.0,-0.7389568333333333,1.1794945833333337
FRA-Ligue 1,2526,2026-02-15,Lyon,Nice,,,,,,1768.59082031,1590.06481934,178.52600097000004,12.0,21.0,0.470953666666667,0.11917485714285674,2.195713,2.0236822857142855,0.9123869999999998,1.1218727142857141,8.0,5.0,6.0,0.57820425,-0.19073937500000002,1.1717957500000002,1.315739375,1.6054130000000002,1.8193602500000001,7.0,7.0,15.0,0.5902999999999998,-0.2594087500000004
GER-Bundesliga,2526,2026-02-15,Augsburg,Heidenheim,,,,,,1605.57751465,1515.38146973,90.19604492000008,7.0,12.0,0.07286424999999991,-0.3482172222222223,1.42713575,1.3482172222222222,2.4478675,2.105308888888889,8.0,1.0,5.0,-0.7670524999999998,-0.7220033333333332,1.5170525000000001,1.7220033333333333,2.2108274999999997,2.0805612222222223,8.0,6.0,7.0,-0.7836917499999998,0.930815
GER-Bundesliga,2526,2026-02-15,RB Leipzig,Wolfsburg,,,,,,1741.92382812,1604.05615234,137.86767578000013,7.0,10.0,-0.5721399999999999,-0.6744483749999999,2.32214,2.174448375,1.5044395,1.874885,7.0,1.0,7.0,-0.6359324999999996,-0.05455625,1.3859324999999998,1.55455625,2.1186905,2.06448,8.0,6.0,3.0,0.20344950000000006,0.11850700000000014
ITA-Serie A,2526,2026-02-15,Udinese,Sassuolo,,,,,,1623.22949219,1616.17126465,7.058227539999962,7.0,11.0,0.2429708,0.11672022222222221,1.1570291999999998,1.1055020000000002,1.4060472000000002,1.6870808888888886,7.0,6.0,8.0,-0.4571328000000003,-0.40030988888888897,1.2571328000000004,1.0669765555555555,1.5867806,1.6623808888888887,7.0,1.0,3.0,-0.4297514000000002,0.14891439999999978
ITA-Serie A,2526,2026-02-15,Cremonese,Genoa,,,,,,1557.72375488,1626.42260742,-68.69885254000019,1.0,3.0,-0.5671953999999999,-0.5363914444444444,0.7671954000000001,0.8697247777777778,2.0802768,1.9641670000000002,6.0,7.0,9.0,0.7598506,0.3682011111111112,1.2401494,1.0762433333333332,1.2053847999999998,1.4804104444444444,8.0,-6.0,-6.0,-0.43818939999999973,0.8401274000000001
ITA-Serie A,2526,2026-02-15,Parma,Verona,,,,,,1600.06640625,1533.97607422,66.0903320299999,5.0,12.0,-0.2701649999999999,-0.16922099999999998,0.670165,0.8358876666666668,2.5112460000000003,2.0824448888888885,7.0,2.0,3.0,-0.04051305999999995,-0.07417292222222227,0.6405130600000001,0.6297284777777777,1.2644098,1.4578365555555557,9.0,3.0,9.0,-0.5942447999999999,1.8707329400000003
ITA-Serie A,2526,2026-02-15,Torino,Bologna,,,,,,1630.54516602,1688.95678711,-58.41162109000015,4.0,10.0,-0.4327498,-0.44460211111111114,1.0327498,1.4446021111111111,1.8944687999999998,1.5140434444444444,8.0,3.0,5.0,0.2572429999999998,-0.010882888888888874,0.9427569999999996,1.010882888888889,1.5182635999999998,1.7615797777777777,7.0,1.0,5.0,-0.4855137999999999,0.9517118000000002
ITA-Serie A,2526,2026-02-15,Napoli,Roma,,,,,,1802.6505127,1803.15795898,-0.5074462800000674,10.0,18.0,-0.12354019999999984,-0.09486566666666668,1.3235401999999998,1.650421222222222,1.2074269999999998,1.0741829999999999,8.0,10.0,16.0,-0.5989064,-0.33797022222222206,1.9989063999999999,1.7824146666666667,0.6183810000000001,1.1155315555555556,6.0,0.0,2.0,0.7051591999999998,-0.7914794
ESP-La Liga,2526,2026-02-16,Girona,Barcelona,,,,,,1608.30773926,1938.57006836,-330.2623291,8.0,14.0,-0.3563734999999998,-0.24353337499999986,1.6063735,1.368533375,1.1403167500000002,1.2406596250000002,8.0,12.0,24.0,-1.8637499999999998,-0.9546975000000001,4.11375,3.5796975000000004,1.3013075000000003,1.461303375,9.0,-4.0,-10.0,0.3050659999999996,-2.9734332499999994
ITA-Serie A,2526,2026-02-16,Cagliari,Lecce,,,,,,1616.90344238,1557.09606934,59.8073730399999,9.0,14.0,0.38874380000000003,0.40626466666666666,1.0112561999999998,1.038179777777778,1.3609744000000004,1.6041217777777779,7.0,4.0,5.0,-0.38123140000000016,-0.2981952222222222,0.7812314000000002,0.7426396666666667,1.8371764,2.052100222222222,8.0,5.0,9.0,-0.8259202000000001,0.5797430000000001
